747,28	4202,04
747,49	4213,04
747,69	4184,04
747,90	4199,04
748,11	4230,04
748,32	4190,04
748,53	4138,04
748,74	4193,04
748,95	4150,04
749,15	4175,04
749,36	4199,04
749,57	4182,04
749,78	4094,04
749,99	4087,04
750,20	4087,04
750,41	4070,04
750,61	4095,04
750,82	4171,04
751,03	4121,04
751,24	4072,04
751,45	4124,04
751,66	4118,04
751,86	4090,04
752,07	4074,04
752,28	4016,04
752,49	4114,04
752,70	4031,04
752,90	4027,04
753,11	4050,04
753,32	4051,04
753,53	3998,04
753,74	4002,04
753,95	3986,04
754,15	3972,04
754,36	4017,04
754,57	4001,04
754,78	3986,04
754,99	3950,04
755,19	3889,04
755,40	3994,04
755,61	3929,04
755,82	3925,04
756,03	3889,04
756,23	3971,04
756,44	3885,04
756,65	3922,04
756,86	3858,04
757,07	3916,04
757,27	3869,04
757,48	3867,04
757,69	3878,04
757,90	3823,04
758,10	3836,04
758,31	3855,04
758,52	3819,04
758,73	3802,04
758,94	3769,04
759,14	3772,04
759,35	3848,04
759,56	3771,04
759,77	3770,04
759,97	3775,04
760,18	3775,04
760,39	3780,04
760,60	3833,04
760,80	3704,04
761,01	3683,04
761,22	3678,04
761,43	3674,04
761,63	3672,04
761,84	3687,04
762,05	3730,04
762,26	3664,04
762,46	3732,04
762,67	3668,04
762,88	3702,04
763,09	3687,04
763,29	3615,04
763,50	3651,04
763,71	3672,04
763,91	3643,04
764,12	3596,04
764,33	3550,04
764,54	3642,04
764,74	3599,04
764,95	3552,04
765,16	3560,04
765,37	3610,04
765,57	3562,04
765,78	3578,04
765,99	3555,04
766,19	3594,04
766,40	3563,04
766,61	3532,04
766,81	3541,04
767,02	3539,04
767,23	3446,04
767,44	3535,04
767,64	3509,04
767,85	3436,04
768,06	3462,04
768,26	3498,04
768,47	3487,04
768,68	3413,04
768,88	3420,04
769,09	3416,04
769,30	3365,04
769,50	3426,04
769,71	3406,04
769,92	3447,04
770,12	3346,04
770,33	3369,04
770,54	3348,04
770,74	3334,04
770,95	3394,04
771,16	3333,04
771,36	3320,04
771,57	3373,04
771,78	3269,04
771,98	3301,04
772,19	3347,04
772,40	3333,04
772,60	3283,04
772,81	3301,04
773,02	3272,04
773,22	3210,04
773,43	3284,04
773,64	3256,04
773,84	3196,04
774,05	3254,04
774,26	3204,04
774,46	3204,04
774,67	3222,04
774,88	3247,04
775,08	3191,04
775,29	3192,04
775,49	3205,04
775,70	3125,04
775,91	3200,04
776,11	3218,04
776,32	3183,04
776,53	3092,04
776,73	3132,04
776,94	3120,04
777,14	3068,04
777,35	3066,04
777,56	3168,04
777,76	3076,04
777,97	3081,04
778,17	3084,04
778,38	3032,04
778,59	3101,04
778,79	3076,04
779,00	3058,04
779,20	3034,04
779,41	3054,04
779,62	3035,04
779,82	3102,04
780,03	3017,04
780,23	3022,04
780,44	3018,04
780,65	3011,04
780,85	2954,04
781,06	3009,04
781,26	2956,04
781,47	2948,04
781,67	2993,04
781,88	2900,04
782,09	2939,04
782,29	2960,04
782,50	2894,04
782,70	2911,04
782,91	2917,04
783,11	2928,04
783,32	2940,04
783,53	2842,04
783,73	2932,04
783,94	2928,04
784,14	2918,04
784,35	2942,04
784,55	2919,04
784,76	2847,04
784,96	2853,04
785,17	2851,04
785,37	2876,04
785,58	2818,04
785,79	2839,04
785,99	2810,04
786,20	2858,04
786,40	2865,04
786,61	2822,04
786,81	2743,04
787,02	2770,04
787,22	2823,04
787,43	2760,04
787,63	2772,04
787,84	2741,04
788,04	2787,04
788,25	2800,04
788,45	2783,04
788,66	2722,04
788,86	2752,04
789,07	2743,04
789,27	2695,04
789,48	2690,04
789,68	2716,04
789,89	2695,04
790,09	2718,04
790,30	2709,04
790,50	2745,04
790,71	2659,04
790,91	2715,04
791,12	2648,04
791,32	2683,04
791,53	2668,04
791,73	2653,04
791,94	2598,04
792,14	2648,04
792,35	2651,04
792,55	2619,04
792,76	2673,04
792,96	2679,04
793,17	2639,04
793,37	2604,04
793,58	2625,04
793,78	2612,04
793,99	2588,04
794,19	2599,04
794,40	2600,04
794,60	2594,04
794,81	2587,04
795,01	2637,04
795,21	2601,04
795,42	2534,04
795,62	2558,04
795,83	2538,04
796,03	2541,04
796,24	2606,04
796,44	2538,04
796,65	2523,04
796,85	2523,04
797,05	2566,04
797,26	2468,04
797,46	2541,04
797,67	2464,04
797,87	2470,04
798,08	2529,04
798,28	2516,04
798,49	2537,04
798,69	2520,04
798,89	2531,04
799,10	2511,04
799,30	2455,04
799,51	2492,04
799,71	2476,04
799,91	2473,04
800,12	2461,04
800,32	2474,04
800,53	2462,04
800,73	2451,04
800,94	2434,04
801,14	2410,04
801,34	2468,04
801,55	2388,04
801,75	2387,04
801,96	2420,04
802,16	2391,04
802,36	2398,04
802,57	2418,04
802,77	2423,04
802,97	2386,04
803,18	2385,04
803,38	2390,04
803,59	2345,04
803,79	2405,04
803,99	2407,04
804,20	2423,04
804,40	2317,04
804,61	2371,04
804,81	2357,04
805,01	2379,04
805,22	2374,04
805,42	2348,04
805,62	2346,04
805,83	2400,04
806,03	2310,04
806,23	2339,04
806,44	2302,04
806,64	2336,04
806,85	2278,04
807,05	2306,04
807,25	2278,04
807,46	2323,04
807,66	2282,04
807,86	2297,04
808,07	2290,04
808,27	2258,04
808,47	2284,04
808,68	2295,04
808,88	2309,04
809,08	2310,04
809,29	2259,04
809,49	2278,04
809,69	2285,04
809,90	2248,04
810,10	2259,04
810,30	2265,04
810,51	2280,04
810,71	2226,04
810,91	2282,04
811,12	2256,04
811,32	2217,04
811,52	2248,04
811,72	2191,04
811,93	2181,04
812,13	2190,04
812,33	2212,04
812,54	2231,04
812,74	2200,04
812,94	2203,04
813,15	2176,04
813,35	2175,04
813,55	2210,04
813,75	2134,04
813,96	2142,04
814,16	2169,04
814,36	2110,04
814,57	2147,04
814,77	2166,04
814,97	2168,04
815,17	2163,04
815,38	2117,04
815,58	2102,04
815,78	2141,04
815,99	2118,04
816,19	2158,04
816,39	2131,04
816,59	2115,04
816,80	2150,04
817,00	2137,04
817,20	2103,04
817,40	2131,04
817,61	2080,04
817,81	2169,04
818,01	2138,04
818,21	2046,04
818,42	2132,04
818,62	2109,04
818,82	2104,04
819,02	2078,04
819,23	2106,04
819,43	2094,04
819,63	2074,04
819,83	2102,04
820,04	2091,04
820,24	2053,04
820,44	2090,04
820,64	2063,04
820,85	2030,04
821,05	2084,04
821,25	2060,04
821,45	2071,04
821,65	2044,04
821,86	2062,04
822,06	2079,04
822,26	2018,04
822,46	2062,04
822,67	2020,04
822,87	2017,04
823,07	2031,04
823,27	2038,04
823,47	1984,04
823,68	2004,04
823,88	2024,04
824,08	2063,04
824,28	2020,04
824,48	2013,04
824,69	2013,04
824,89	1984,04
825,09	1984,04
825,29	1975,04
825,49	1966,04
825,70	1937,04
825,90	1916,04
826,10	1904,04
826,30	1942,04
826,50	1843,04
826,70	1869,04
826,91	1878,04
827,11	1846,04
827,31	1829,04
827,51	1826,04
827,71	1811,04
827,91	1833,04
828,12	1812,04
828,32	1750,04
828,52	1753,04
828,72	1797,04
828,92	1759,04
829,12	1753,04
829,33	1788,04
829,53	1733,04
829,73	1680,04
829,93	1648,04
830,13	1684,04
830,33	1608,04
830,53	1612,04
830,74	1574,04
830,94	1587,04
831,14	1590,04
831,34	1511,04
831,54	1534,04
831,74	1482,04
831,94	1512,04
832,14	1481,04
832,35	1430,04
832,55	1395,04
832,75	1352,04
832,95	1396,04
833,15	1366,04
833,35	1312,04
833,55	1332,04
833,75	1265,04
833,96	1255,04
834,16	1256,04
834,36	1193,04
834,56	1175,04
834,76	1136,04
834,96	1127,04
835,16	1124,04
835,36	1088,04
835,56	1084,04
835,76	1050,04
835,97	979,04
836,17	947,04
836,37	941,04
836,57	930,04
836,77	891,04
836,97	873,04
837,17	851,04
837,37	847,04
837,57	816,04
837,77	777,04
837,97	791,04
838,17	775,04
838,37	749,04
838,58	705,04
838,78	668,04
838,98	671,04
839,18	631,04
839,38	605,04
>>>>>End Processed Spectral Data<<<<<
